ID,Credit_Score
0xebab,Poor
0x4fb7,Standard
0x1a96d,Standard
0xa2eb,Standard
0xce04,Standard
0x2b6f,Standard
0xf18d,Standard
0x5a77,Poor
0x131d7,Standard
0x118f6,Standard
0x2063e,Standard
0xc189,Standard
0x22487,Standard
0x1a7a8,Poor
0x14259,Standard
0x1572d,Standard
0x12252,Standard
0x22358,Poor
0xb1eb,Standard
0x12344,Standard
0x24a4e,Standard
0x96be,Standard
0x199eb,Standard
0x6a72,Standard
0x1e006,Standard
0x21f25,Poor
0xd25b,Standard
0x207a3,Standard
0x19149,Good
0x1d784,Standard
0x11cfe,Standard
0x12738,Standard
0xe73c,Standard
0x6016,Standard
0xdab7,Standard
0x259db,Standard
0x1be04,Standard
0x12525,Good
0x1b347,Poor
0x1caef,Good
0x16d59,Standard
0x117bc,Standard
0x6b76,Standard
0x1c0b7,Poor
0xb510,Good
0xfd1d,Good
0x1529f,Standard
0x24855,Standard
0x20289,Standard
0x3548,Poor
0x210c6,Standard
0x410d,Standard
0x18bc3,Poor
0x4bbd,Standard
0x160f3,Standard
0x24c1f,Standard
0x4c66,Standard
0xb19a,Standard
0x146be,Standard
0x689f,Poor
0x371f,Poor
0x1a863,Standard
0x15f96,Good
0x1cefa,Standard
0x6557,Standard
0x10687,Standard
0x17f34,Standard
0x15614,Standard
0x163f7,Poor
0xfd26,Poor
0x34ce,Poor
0x1f2ba,Poor
0x42f9,Standard
0x1f1cb,Poor
0x16cf,Standard
0x17d96,Standard
0x22b17,Poor
0x5056,Good
0xfef2,Standard
0xa3ff,Standard
0x91f6,Standard
0xd7e4,Standard
0xa6f3,Standard
0x259f6,Poor
0x1a2a5,Poor
0x1df84,Standard
0xa7d8,Good
0x18595,Poor
0x193bc,Poor
0x13546,Standard
0x24443,Poor
0xa643,Standard
0xab85,Standard
0x10aa7,Standard
0xb39e,Poor
0x80ca,Standard
0x247c5,Good
0xde2f,Poor
0x13035,Good
0xd1e3,Poor
0x7bbe,Standard
0x275a,Standard
0xa3e9,Standard
0xd428,Standard
0x2bc7,Standard
0x1616e,Standard
0xc06d,Standard
0x1eac7,Poor
0x1968d,Standard
0xadb5,Good
0x1639e,Standard
0x195cc,Poor
0x6810,Standard
0xedb0,Standard
0x10b17,Standard
0x24913,Good
0x13192,Good
0xad46,Standard
0x7ec9,Standard
0x8e14,Poor
0xf26e,Standard
0x1275a,Standard
0xf80d,Standard
0x18499,Good
0xdcce,Good
0xdc29,Standard
0x1cfac,Good
0x296c,Standard
0x1019a,Good
0x21b70,Standard
0x20fa0,Standard
0x1c5d4,Poor
0xb00b,Good
0x8652,Poor
0xa848,Poor
0xd3b9,Standard
0x1f464,Standard
0x8087,Poor
0xc769,Standard
0x20dd4,Poor
0x1914a,Good
0x5541,Standard
0x8455,Poor
0x1da8e,Poor
0xcfc6,Poor
0x23ff2,Standard
0x11ebc,Standard
0x10b08,Poor
0xe319,Standard
0x14ee0,Standard
0x1fc05,Standard
0x249a9,Poor
0x1cd18,Standard
0xcca6,Standard
0x181b0,Poor
0x24d4e,Poor
0x20f91,Standard
0x1c18e,Poor
0x20d51,Poor
0x32be,Good
0x1d148,Standard
0xf9d6,Standard
0x8fc5,Poor
0x6d98,Poor
0x1fc68,Standard
0x55ff,Standard
0xb641,Standard
0x21974,Poor
0x5dca,Standard
0x3f5d,Poor
0x3bfe,Standard
0xf0cd,Poor
0xc7ea,Standard
0xa819,Poor
0x3136,Good
0x15e3f,Poor
0x19dce,Standard
0xc2b8,Standard
0xba2a,Standard
0x689d,Good
0xb37a,Standard
0xc060,Standard
0x239f3,Good
0x17738,Poor
0x12ab6,Standard
0x1eda2,Poor
0x10b67,Good
0x8b21,Poor
0x18ef0,Poor
0xd1b2,Standard
0x5b6e,Poor
0x48fb,Standard
0xa285,Poor
0x12ba1,Standard
0x1dfff,Standard
0x19883,Standard
0x476f,Standard
0xa092,Poor
0x25448,Poor
0x11f9c,Poor
0x2240f,Standard
0x1467a,Good
0x17bb7,Standard
0x250ff,Good
0x1374c,Poor
0x5f3f,Good
0xb94d,Standard
0xcd59,Poor
0x212b7,Standard
0x9eef,Standard
0x17e89,Standard
0x1c88,Poor
0xaa86,Good
0x23f1b,Poor
0x1907e,Good
0x335a,Standard
0x9308,Standard
0x17573,Good
0x113b3,Standard
0x16f4e,Poor
0x20777,Standard
0x175b1,Standard
0x1e284,Standard
0x13842,Standard
0xf91f,Good
0x23717,Standard
0x8f9a,Standard
0x3b61,Good
0xe923,Poor
0x1523e,Standard
0x1dbf8,Poor
0x1e51a,Poor
0xc8db,Standard
0x206ad,Poor
0xea42,Standard
0x19c89,Standard
0x2b92,Poor
0xdad6,Standard
0xd3df,Poor
0x11bf4,Poor
0x1bc68,Standard
0x434e,Standard
0x92ac,Standard
0xc740,Good
0x247b7,Poor
0x7adc,Standard
0x16530,Poor
0x2e4c,Standard
0x9a13,Standard
0x13f50,Standard
0xf7db,Standard
0x21b87,Standard
0x1e109,Standard
0x1d6c0,Standard
0x225d3,Standard
0x19fec,Poor
0x15cc8,Poor
0x488c,Standard
0x10d6a,Poor
0xc62f,Standard
0x850e,Poor
0x56b7,Standard
0x18e9b,Standard
0x11b38,Standard
0x149b6,Standard
0x20589,Good
0xd260,Standard
0x1bd37,Good
0x1e47b,Standard
0x22ee0,Standard
0x5c0d,Standard
0x1873f,Good
0x1d570,Poor
0x1dd0,Standard
0x20b36,Poor
0x2414c,Standard
0x26aa,Standard
0x79bc,Good
0xec46,Poor
0x1386c,Poor
0xbbb9,Standard
0x18f99,Standard
0x66c8,Poor
0x73d2,Poor
0x4b9d,Good
0x1ddef,Standard
0x6849,Standard
0x6d58,Standard
0xc02b,Standard
0x1f8fa,Standard
0x368c,Poor
0x1e33b,Standard
0x1f5a8,Standard
0x6ab6,Standard
0x14736,Standard
0x18876,Standard
0x10f42,Poor
0x22b38,Standard
0x1c04c,Standard
0x7663,Standard
0x8d2b,Standard
0xdb6c,Poor
0x4d22,Standard
0x21bbe,Standard
0x82e7,Standard
0x1a270,Poor
0x153e2,Poor
0xb5a5,Poor
0x1964,Standard
0x16435,Poor
0x2210,Standard
0xd488,Poor
0x15ff0,Standard
0x24218,Good
0x1ec85,Standard
0x177be,Poor
0x23a18,Poor
0xe1a8,Poor
0x18072,Standard
0x169bc,Standard
0x21cd5,Standard
0x5efe,Standard
0x25272,Standard
0x17a5a,Standard
0x1d8db,Standard
0x25752,Good
0x73c4,Standard
0x903b,Good
0x722e,Good
0x19eef,Standard
0xbdee,Poor
0x1b1ff,Standard
0x210a6,Poor
0x2123b,Poor
0x10765,Standard
0x1295e,Poor
0xe300,Standard
0x4176,Good
0x239a,Poor
0x2d8c,Poor
0x7a92,Good
0x500d,Poor
0x21b76,Poor
0x1b06c,Standard
0x1cd30,Standard
0x19419,Standard
0x18924,Standard
0x203fa,Standard
0x1c7b,Standard
0x941a,Standard
0xdca0,Standard
0x1f1dd,Standard
0x729c,Standard
0x20ea0,Poor
0x25939,Poor
0x17dc9,Standard
0x1f357,Standard
0x8c29,Standard
0x15075,Standard
0x111a6,Standard
0x9404,Standard
0xbcad,Standard
0x2091a,Poor
0x23cb3,Standard
0x1ef9a,Poor
0x101fc,Standard
0x82de,Good
0x19fb9,Standard
0x20b62,Standard
0x163ae,Standard
0x21b3a,Standard
0x17a5b,Standard
0x10fd0,Standard
0x256a2,Standard
0x2b03,Standard
0x1c2ca,Standard
0x83dd,Standard
0xe7fa,Good
0x8cfe,Poor
0x1c9b1,Good
0x7c20,Standard
0x1aed3,Poor
0x1b05c,Standard
0x9e9b,Standard
0xbb33,Poor
0x294a,Standard
0x2129a,Poor
0xc498,Standard
0xffd4,Poor
0xe203,Standard
0x155ac,Standard
0xe430,Poor
0x7ae6,Poor
0x1f3e9,Standard
0x1da1,Good
0x128c4,Standard
0x16291,Good
0x1123e,Standard
0x1faf5,Poor
0xb202,Standard
0xd734,Poor
0x1e6bf,Standard
0x1a646,Standard
0x22a1a,Standard
0x1e012,Poor
0x15bd7,Good
0x172f3,Good
0x6d4e,Standard
0x1bf84,Poor
0x2d2b,Standard
0x1a10d,Standard
0x7337,Poor
0x22d82,Standard
0x1787b,Poor
0x202f5,Standard
0x2f6f,Standard
0x1db2c,Standard
0x162be,Standard
0x161cb,Good
0xd5be,Good
0x953b,Standard
0x91ab,Standard
0x116c1,Poor
0x2465d,Good
0x1754c,Poor
0x995b,Poor
0xc5be,Standard
0x25908,Standard
0x1026c,Good
0xc6ca,Poor
0x1087f,Standard
0xd642,Standard
0x1c6f,Good
0x107aa,Standard
0x2d8e,Standard
0xf77c,Poor
0x176f1,Poor
0xa90f,Standard
0x15e6a,Poor
0x14e57,Standard
0x251e4,Poor
0x2e51,Good
0xada9,Standard
0x1643,Poor
0x1430f,Standard
0x1a198,Standard
0x17101,Standard
0x2755,Standard
0xdef6,Poor
0x5d6a,Standard
0x209e4,Good
0x13ed9,Good
0x23b1d,Standard
0x1e585,Good
0x163e8,Standard
0x178e9,Standard
0x9972,Standard
0x6650,Poor
0x254b,Good
0x1c7a,Poor
0x8272,Standard
0x1cbd,Standard
0x235df,Good
0x12d0f,Poor
0x21cbc,Poor
0x2dca,Poor
0x24f5c,Good
0x1b04e,Poor
0x1d414,Poor
0x1719,Standard
0x1341c,Standard
0x17e39,Standard
0x1290a,Poor
0x6f51,Standard
0x1f519,Poor
0x20b27,Standard
0x1e8fb,Standard
0x100c3,Poor
0x10b99,Poor
0x9b1a,Poor
0x2175d,Standard
0xd644,Poor
0xb10c,Good
0x127f7,Poor
0xbae0,Standard
0xe409,Standard
0x770e,Standard
0x22cab,Poor
0x18645,Poor
0x14e7c,Poor
0x8521,Standard
0x23d7e,Standard
0x1ddc1,Standard
0x3dd4,Poor
0x1b89c,Poor
0x2547c,Standard
0x1c0a1,Standard
0x20ab0,Standard
0x2259b,Standard
0x18235,Standard
0x1dafa,Standard
0x1eaf3,Standard
0x10988,Standard
0x24712,Standard
0x2234,Standard
0x4f5c,Poor
0x116b6,Good
0x7650,Standard
0x10b5b,Poor
0xf86a,Good
0x1c755,Poor
0x19ac,Standard
0x9e7b,Poor
0x949e,Poor
0x20a09,Poor
0x10878,Good
0x19f3f,Poor
0x1f4dc,Standard
0x30f6,Standard
0x194f1,Standard
0x14e56,Standard
0x71e3,Poor
0xa76d,Standard
0x228b4,Standard
0x19380,Good
0x11c11,Poor
0x9225,Poor
0x221c2,Standard
0x18fd2,Standard
0xee2c,Standard
0x120e5,Standard
0x1551d,Standard
0xd303,Poor
0x13d71,Poor
0x1bc46,Standard
0x685e,Poor
0x17f46,Poor
0xe7ca,Standard
0x9618,Poor
0x23f6a,Poor
0x4561,Standard
0xff66,Standard
0x25309,Good
0x9768,Standard
0x10726,Standard
0x14a45,Poor
0x6053,Poor
0x13efb,Standard
0x3847,Standard
0x994f,Poor
0x14152,Standard
0xf6d3,Standard
0x156ef,Standard
0xe082,Standard
0xdd6c,Good
0x1bef3,Poor
0x7f7f,Poor
0x23f89,Poor
0x2400b,Standard
0x1421c,Poor
0xea24,Standard
0xa785,Poor
0x23d61,Standard
0xca21,Standard
0xec63,Poor
0x16285,Standard
0xc26c,Standard
0x250eb,Poor
0x12534,Good
0x1124c,Good
0x231cb,Standard
0x22d71,Poor
0x120d4,Good
0xcb0d,Poor
0x25ca4,Standard
0x1f28,Standard
0x10fda,Standard
0x16a24,Poor
0x239fc,Standard
0x1a84c,Poor
0xb115,Standard
0x1d6e2,Standard
0x4b44,Poor
0xe3f1,Poor
0x16b7,Poor
0x45ed,Standard
0x22f41,Poor
0x22f5a,Standard
0x1e9c8,Poor
0x14a60,Standard
0x23204,Standard
0xcc8e,Good
0x1143c,Poor
0x17e57,Standard
0x1fca2,Good
0x860b,Standard
0xe0be,Standard
0xb3f3,Standard
0x73a3,Good
0x2e64,Standard
0x1b51b,Poor
0xda58,Standard
0x19ab,Standard
0x241c9,Standard
0x155e9,Standard
0xc77b,Standard
0x99c9,Good
0x1ce30,Poor
0xea97,Poor
0x932c,Standard
0x23c89,Poor
0x22904,Standard
0xe7c1,Poor
0x12ddc,Standard
0x20e93,Standard
0x154c6,Standard
0xcc99,Standard
0xa224,Good
0x1ddd4,Good
0x19a35,Standard
0x5bab,Good
0x4f95,Standard
0x229a2,Poor
0xc9bd,Poor
0x1f730,Standard
0x4dab,Poor
0x1496c,Good
0x1e88e,Standard
0x16732,Poor
0x15d50,Standard
0x13b44,Good
0x21d27,Good
0x16ca0,Good
0x1fa18,Poor
0x1e655,Standard
0x22abe,Standard
0x157c4,Standard
0x1253f,Standard
0x9503,Standard
0xa5fa,Standard
0x5c70,Poor
0x197a8,Poor
0x186cd,Poor
0xad59,Good
0x17326,Good
0x6a1c,Standard
0x1590a,Standard
0xa24e,Standard
0x28c8,Good
0xe3a7,Standard
0x109eb,Standard
0x19569,Standard
0x5a99,Poor
0x11514,Poor
0xf824,Standard
0xdd7a,Standard
0x20b1a,Poor
0x19b72,Standard
0x25fd5,Standard
0x19260,Standard
0x1da39,Standard
0x154c5,Standard
0x58c3,Good
0x6b71,Standard
0x279a,Standard
0x19b0a,Standard
0xe455,Poor
0x1e735,Standard
0xbca0,Standard
0x1918f,Standard
0x9f16,Poor
0x1c186,Poor
0x244de,Poor
0x292e,Standard
0xb4a4,Good
0x5eaf,Standard
0x269f,Standard
0x2340a,Standard
0x6720,Poor
0xa177,Good
0x13771,Standard
0x1ba07,Standard
0xc19e,Standard
0x1e99c,Poor
0x370e,Standard
0x1e2cf,Poor
0x794c,Standard
0x1a69c,Poor
0x21789,Standard
0x15c13,Good
0xb12b,Good
0x1a125,Standard
0xdd4d,Good
0x6b9c,Good
0x1609f,Poor
0x21c3c,Poor
0xe263,Good
0x226b0,Standard
0x5647,Good
0x1721a,Standard
0x10500,Poor
0xd5d8,Poor
0xb6ac,Standard
0x128d9,Standard
0x25315,Standard
0x1fb13,Standard
0x115b0,Poor
0x1ac3f,Standard
0x237b,Standard
0x2166,Poor
0xfdb0,Standard
0x2147c,Standard
0x24192,Good
0x10703,Standard
0x23dbf,Poor
0x1f9ec,Poor
0x1784d,Standard
0x15d72,Standard
0x6385,Poor
0x2019c,Poor
0x3d11,Good
0x1eb9b,Standard
0xcc01,Poor
0xf451,Poor
0x24f76,Standard
0x194ef,Poor
0x1bb0c,Good
0xf489,Standard
0x11f16,Standard
0x189ae,Poor
0x11ad4,Poor
0xf0c7,Poor
0x8e71,Standard
0x1ffe6,Standard
0x1f821,Standard
0x4140,Standard
0x13f88,Good
0x1b5b8,Standard
0xdbbc,Poor
0x4e81,Standard
0x21d89,Good
0x24d8c,Standard
0x25267,Standard
0x1fc36,Poor
0x209e6,Standard
0x4cf8,Standard
0x1cc95,Standard
0x212cf,Poor
0x1742a,Standard
0x21d2c,Standard
0x65e5,Good
0x10e98,Standard
0x1566d,Standard
0x905e,Standard
0x4c96,Standard
0x1b391,Poor
0x14ff5,Standard
0x13340,Standard
0x20514,Standard
0x1c41,Standard
0x10551,Poor
0x6049,Good
0x4caa,Good
0x12cec,Poor
0x17c77,Standard
0x1b198,Standard
0xe417,Poor
0x236ac,Standard
0x1cffe,Standard
0x6824,Standard
0x7039,Good
0x8303,Poor
0x8fa9,Standard
0x255ca,Good
0x181de,Standard
0x15edc,Poor
0xd206,Good
0xaf08,Good
0x17798,Standard
0x17ad3,Standard
0x9139,Standard
0x21a4d,Standard
0x25add,Poor
0xa225,Poor
0x933c,Standard
0xa753,Poor
0x1c539,Standard
0x738d,Poor
0x19d54,Standard
0x17123,Good
0x22add,Good
0xf612,Standard
0x25553,Good
0x1d559,Good
0xc31f,Standard
0x80b5,Poor
0xdc2a,Standard
0x4dcc,Good
0x22e3c,Standard
0x54a4,Standard
0x227e7,Standard
0x1f8a6,Poor
0x48a3,Good
0x20b92,Standard
0x86f5,Standard
0x1b109,Standard
0x139d5,Standard
0x23623,Good
0x1fc08,Good
0x3ffc,Standard
0x25a4d,Standard
0x17442,Poor
0x1b051,Standard
0x1fae5,Standard
0x257b8,Poor
0x1c52c,Poor
0x1e367,Standard
0xa65c,Standard
0x139a1,Poor
0x7c2a,Standard
0xcd02,Standard
0xc7d1,Good
0x10f39,Standard
0x24264,Standard
0x253c6,Standard
0x83f4,Standard
0x1a1b3,Standard
0x25d33,Standard
0x1926d,Poor
0x10e5b,Poor
0xe137,Standard
0x20b8d,Poor
0xe5de,Standard
0x12c49,Good
0x2504e,Poor
0x22d4c,Standard
0x21f43,Standard
0x380b,Standard
0x3a15,Standard
0x75a3,Standard
0x8649,Standard
0xa2fc,Standard
0xaa5e,Standard
0x19ea5,Standard
0x8dd3,Standard
0xad17,Standard
0x19fba,Poor
0x96f6,Standard
0xdf89,Standard
0xd277,Standard
0x5a0d,Standard
0xcb1b,Standard
0x91f2,Standard
0x8bea,Poor
0x11fb5,Standard
0x13ce1,Poor
0x1adf0,Standard
0x3d06,Standard
0x217ac,Poor
0x18c76,Standard
0x1a34,Poor
0x5fe4,Poor
0x24d40,Poor
0x1dd1e,Standard
0xa328,Poor
0x12644,Good
0x139e9,Good
0x15c30,Standard
0x20535,Poor
0x1dd82,Good
0x3eb7,Standard
0xd216,Poor
0x4ec6,Good
0xacae,Standard
0x11da4,Standard
0x1fb2d,Poor
0xead2,Poor
0xac5a,Good
0x12ab1,Standard
0x12cc0,Standard
0x2036c,Standard
0x116a7,Poor
0x9bf0,Poor
0x15e76,Good
0x13c97,Good
0xc9fb,Standard
0x14839,Standard
0xe30d,Standard
0x1eb40,Standard
0x242d9,Standard
0xbb96,Standard
0xaca3,Good
0x4f1b,Standard
0x6585,Good
0x260c,Poor
0x1d5db,Poor
0x87cd,Good
0x7ff8,Poor
0x1ab10,Standard
0x386c,Poor
0x19e12,Standard
0x49e8,Standard
0xf1ea,Standard
0x14750,Standard
0x8648,Poor
0x10935,Poor
0x14de5,Standard
0x1728a,Poor
0x21a27,Standard
0x17238,Standard
0x8e5a,Poor
0x19b79,Standard
0x4fae,Standard
0xef6f,Poor
0x4c7d,Standard
0xcc53,Standard
0x130bc,Poor
0x18a4b,Standard
0x42cb,Good
0x21254,Good
0x1dae2,Poor
0xe5b8,Standard
0x1184f,Standard
0x11ea5,Poor
0x16a89,Standard
0x159e5,Poor
0x21b8e,Standard
0xd007,Standard
0x21a5,Standard
0x2467f,Good
0xc0c7,Standard
0x1ae63,Standard
0xa64f,Good
0x14b4b,Standard
0x158a0,Standard
0x5d09,Poor
0x1c49e,Poor
0x18e3,Good
0x1817c,Poor
0x25cd0,Standard
0x294b,Standard
0x294d,Poor
0xbdd4,Good
0x2840,Poor
0x5d51,Good
0x110ac,Standard
0x9863,Poor
0x624c,Standard
0xdd00,Standard
0x20806,Poor
0xb4fb,Standard
0xc9a9,Standard
0x129fd,Standard
0x11685,Standard
0x1beb6,Good
0xadda,Standard
0x31d4,Standard
0x447c,Standard
0x4af2,Poor
0x16975,Standard
0x1d0b7,Standard
0x2a2e,Poor
0x1d7e0,Standard
0x24558,Standard
0x5afb,Poor
0xcb5e,Standard
0x1e382,Standard
0x3369,Poor
0x1d265,Standard
0x17f92,Poor
0x3254,Good
0x115ad,Standard
0x2232,Good
0x1880f,Good
0x5daf,Poor
0x1db99,Poor
0x1d327,Standard
0x21017,Standard
0x113db,Poor
0xb7bd,Good
0x15889,Poor
0xa100,Poor
0x1b737,Standard
0x10d17,Standard
0x23333,Good
0x11fb9,Standard
0xe77f,Standard
0x21e22,Standard
0x154f9,Standard
0x188f2,Standard
0x42cc,Poor
0x7d17,Standard
0x1112f,Poor
0x1271a,Standard
0xd7bf,Poor
0x1d3b4,Standard
0x17a20,Standard
0x2e92,Poor
0x16248,Poor
0xdd26,Standard
0x157fe,Standard
0x168d7,Poor
0x5f1d,Standard
0x8e69,Standard
0x14db5,Poor
0x257c4,Standard
0x1e52f,Standard
0x71d6,Standard
0x12793,Standard
0x18541,Standard
0x1901f,Standard
0x23b92,Poor
0x1d933,Poor
0x3522,Standard
0x38cf,Standard
0x3c0b,Standard
0x12ae0,Poor
0x232a5,Standard
0x2237a,Standard
0x1d65f,Standard
0x833c,Poor
0x17dee,Good
0x14fc5,Standard
0x1f9d0,Poor
0x2003,Good
0x160f9,Poor
0x12235,Poor
0x24b00,Standard
0x20521,Standard
0x1ad5f,Good
0x23054,Good
0x1b54a,Poor
0x174e2,Poor
0x1a9b6,Poor
0x111cb,Poor
0x191c,Good
0x26fb,Good
0x17d3d,Standard
0x11a2b,Good
0x7c51,Good
0x23ccf,Standard
0x20f6f,Standard
0x24768,Poor
0x823f,Standard
0x2035e,Standard
0xee57,Good
0x64b9,Standard
0xb2f2,Standard
0xcd13,Standard
0x121b9,Good
0x1431b,Standard
0x1eb77,Good
0x17809,Standard
0x15590,Good
0xbb70,Standard
0x1a7ee,Good
0x5662,Poor
0x1911d,Standard
0x12b0c,Poor
0x1b127,Standard
0x10758,Poor
0x213d,Standard
0x24bd0,Poor
0x18fee,Standard
0x253ff,Poor
0xe892,Poor
0x197f5,Standard
0xa9b8,Good
0xc1de,Standard
0x4fec,Poor
0xb527,Standard
0x510d,Good
0x46af,Standard
0x8a75,Standard
0x1b442,Poor
0x1b612,Standard
0x7626,Good
0x17840,Standard
0x137e7,Standard
0x1cab6,Poor
0x14071,Standard
0x11118,Poor
0x22939,Poor
0x1693,Standard
0x459b,Standard
0x229c9,Standard
0x8b59,Standard
0xf3bf,Good
0x17cdb,Standard
0xf531,Standard
0x173a9,Poor
0x22b72,Standard
0xf276,Poor
0x190a4,Good
0x134cc,Standard
0x36a9,Standard
0x1bc44,Standard
0x203d1,Standard
0x1cec8,Good
0x7dbf,Poor
0x114c1,Standard
0x1ca92,Good
0xa96f,Good
0x10ad0,Standard
0x5c92,Poor
0x1127e,Poor
0xb8e7,Poor
0x10d00,Poor
0x1aeda,Standard
0x176b8,Good
0x1be40,Poor
0x21801,Poor
0x9cb3,Standard
0x1c4e7,Poor
0xdde3,Standard
0xf743,Standard
0x10ee0,Poor
0x5edb,Poor
0x106dc,Poor
0x8267,Poor
0x1e8d7,Standard
0x1c860,Standard
0xaa9a,Standard
0x9175,Standard
0xb9fa,Good
0xdada,Poor
0xa81e,Standard
0x1f304,Standard
0x5fda,Standard
0x15eb7,Good
0xa350,Standard
0x1aaee,Poor
0xeec4,Good
0x1c129,Standard
0x2278e,Poor
0x2775,Standard
0x1428d,Standard
0x122a6,Standard
0x9c76,Standard
0x15baa,Poor
0x5859,Standard
0xbb28,Standard
0x1aa23,Poor
0xc876,Standard
0x444a,Poor
0x96a6,Poor
0x6b3f,Standard
0x1d9c2,Good
0x1c8f7,Good
0x1fde8,Poor
0x1db14,Standard
0x16a1d,Standard
0x7db3,Standard
0x1f040,Poor
0x9c9c,Standard
0x4b8d,Standard
0x4177,Standard
0xa027,Standard
0x6900,Standard
0x1be49,Standard
0x16818,Poor
0x12497,Poor
0x12b2f,Standard
0xc826,Standard
0x20f90,Good
0x6e87,Standard
0xf08a,Standard
0x699a,Poor
0x11268,Standard
0x16dfe,Poor
0x1c638,Good
0xbab2,Standard
0x20e81,Good
0x21a58,Standard
0x3deb,Standard
0x7d71,Good
0x20119,Standard
0x16733,Standard
0x1e474,Standard
0x1f244,Standard
0xb8c3,Poor
0x1bf30,Standard
0x239e5,Standard
0x191e5,Good
0x1e5f0,Standard
0x13b52,Standard
0x12a44,Poor
0x2a91,Standard
0x5370,Standard
0x20be9,Good
0xddcb,Good
0x13a64,Standard
0x160ad,Standard
0x15200,Good
0xecf3,Poor
0x9a4f,Standard
0x1c4fe,Standard
0x47b8,Poor
0x231b4,Standard
0x1f696,Poor
0x2f4a,Poor
0x1ac93,Standard
0x245c0,Standard
0x4b52,Poor
0x1584a,Standard
0x1dd44,Standard
0xef63,Poor
0xea39,Standard
0x21235,Poor
0x144e1,Standard
0x2d0a,Standard
0x3ac3,Standard
0x11990,Standard
0x22434,Poor
0x17806,Poor
0x2978,Poor
0x22fe7,Standard
0x13081,Poor
0x18f3b,Standard
0x1a82d,Standard
0x13950,Standard
0xdaa9,Standard
0xf6fb,Standard
0x19b21,Standard
0x1cc72,Good
0xdf6e,Good
0x22a87,Good
0x118b6,Poor
0x1e0d4,Standard
0x181a4,Poor
0x10cb6,Poor
0x164f,Standard
0x10db6,Standard
0xccc7,Poor
0x1935b,Standard
0xe100,Standard
0x1e4a0,Good
0x22513,Poor
0x19530,Poor
0x18b87,Good
0x19993,Standard
0xe090,Standard
0x18aba,Standard
0x1a8cf,Standard
0x166d4,Standard
0x209d0,Poor
0x21eef,Standard
0x1d287,Standard
0x170ad,Standard
0x1bb0,Poor
0x3fec,Poor
0xdd87,Poor
0xaa57,Poor
0x53fe,Standard
0xb4a2,Standard
0x1bf2f,Standard
0x23316,Poor
0x3a07,Good
0x1a333,Poor
0x5d39,Standard
0x1d3e8,Poor
0x20e7b,Standard
0x1da77,Standard
0x7a0f,Standard
0x16296,Good
0xc6c8,Standard
0xb1bd,Poor
0x5692,Good
0x148d5,Standard
0x2dfd,Standard
0x3408,Standard
0x2406d,Standard
0x16f2b,Standard
0xc732,Good
0x1b3d4,Standard
0x16266,Standard
0x239b7,Poor
0x14dae,Standard
0x4434,Poor
0x14bc2,Standard
0x4f8c,Standard
0xec78,Good
0x24669,Poor
0x114f6,Standard
0x19a79,Standard
0x150ed,Poor
0x20232,Standard
0x1e121,Good
0x13b9d,Poor
0x2467e,Poor
0x1641a,Poor
0xbfc4,Good
0x20708,Poor
0x247d4,Poor
0x8de5,Standard
0xbe1d,Standard
0xab52,Poor
0x1cfa0,Standard
0x133a1,Standard
0x21025,Poor
0x20a81,Good
0x1a9f4,Standard
0x14060,Standard
0x15ba8,Standard
0xf584,Standard
0x255ef,Poor
0x2365f,Standard
0x1e2c1,Poor
0xd337,Poor
0xdf67,Poor
0x16bec,Standard
0xa1e2,Poor
0x13225,Good
0x85bd,Poor
0x13bd4,Standard
0xd26b,Standard
0x20652,Standard
0x6d33,Standard
0x16b25,Standard
0x94c9,Poor
0x10f87,Good
0x1dccd,Standard
0x18403,Standard
0x3e1d,Good
0xba8e,Standard
0x10d46,Good
0x16f3e,Standard
0x25050,Good
0x217de,Standard
0x6b11,Good
0xb9d9,Standard
0xf0b4,Poor
0xe36a,Standard
0x11c23,Poor
0x11160,Standard
0x21ca5,Standard
0x17d47,Good
0xb928,Poor
0x1edd4,Poor
0x1d9d,Poor
0x121c5,Standard
0x24f00,Poor
0xb5d4,Standard
0x1291f,Standard
0x1d652,Standard
0x85f5,Good
0x4e52,Poor
0x190e7,Standard
0x1e732,Good
0x1b06d,Standard
0x11d75,Poor
0x17070,Standard
0xf381,Standard
0x11ad9,Standard
0x25471,Standard
0x4201,Standard
0x1884b,Standard
0xd1a1,Standard
0x2352b,Standard
0x157f6,Standard
0x141ef,Standard
0x242cc,Poor
0x1f0a4,Standard
0x4d3c,Good
0xb695,Poor
0x17744,Poor
0x4f9e,Poor
0x5221,Standard
0x5fe2,Poor
0x9dc8,Standard
0x34ba,Standard
0xaff6,Standard
0x9f53,Good
0x1272c,Standard
0x147ea,Good
0x1a746,Poor
0x192fc,Good
0x4bec,Standard
0x19308,Poor
0xff91,Good
0x240f9,Standard
0x16b55,Standard
0x17e9e,Poor
0xa610,Standard
0x1e261,Standard
0x24bc,Poor
0x10e3d,Standard
0x2399c,Standard
0x1dd25,Poor
0x3115,Standard
0x1a720,Standard
0x94ff,Standard
0x9c3a,Good
0x22524,Poor
0x23d6c,Standard
0x104e5,Standard
0x205dd,Poor
0x6233,Standard
0xf9e2,Standard
0xf8e7,Poor
0xc0f6,Standard
0xc38b,Poor
0x8498,Standard
0x4acd,Standard
0x249bc,Good
0x137b8,Good
0x2361b,Poor
0x38fd,Standard
0xe005,Poor
0x10e85,Poor
